name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M94T284,94.04128601,284.0319519,NA,3,Compound.name:Cytosine;CAS.ID:71-30-7;HMDB.ID:HMDB0000630;KEGG.ID:C00380;Lab.ID:HMDB0000630;Adduct:(M+H-H2O)+;mz.error:3.310532;Database:HMDB.metabolite.data{}Compound.name:Thiourea;CAS.ID:62-56-6;HMDB.ID:HMDB0034155;KEGG.ID:C14415;Lab.ID:HMDB0034155;Adduct:(M+NH4)+;mz.error:5.332045;Database:HMDB.metabolite.data{}Compound.name:3-Methylene-indolenine;CAS.ID:40642-83-9;HMDB.ID:HMDB0011664;KEGG.ID:NA;Lab.ID:HMDB0011664;Adduct:(M+H-2H2O)+;mz.error:6.658047;Database:HMDB.metabolite.data,3
M94T513,94.04142954,512.6924438,NA,3,Compound.name:Cytosine;CAS.ID:71-30-7;HMDB.ID:HMDB0000630;KEGG.ID:C00380;Lab.ID:HMDB0000630;Adduct:(M+H-H2O)+;mz.error:3.669357;Database:HMDB.metabolite.data{}Compound.name:Thiourea;CAS.ID:62-56-6;HMDB.ID:HMDB0034155;KEGG.ID:C14415;Lab.ID:HMDB0034155;Adduct:(M+NH4)+;mz.error:4.973220;Database:HMDB.metabolite.data{}Compound.name:3-Methylene-indolenine;CAS.ID:40642-83-9;HMDB.ID:HMDB0011664;KEGG.ID:NA;Lab.ID:HMDB0011664;Adduct:(M+H-2H2O)+;mz.error:6.299222;Database:HMDB.metabolite.data,3
M94T113,94.04126958,112.7590675,NA,3,Compound.name:Cytosine;CAS.ID:71-30-7;HMDB.ID:HMDB0000630;KEGG.ID:C00380;Lab.ID:HMDB0000630;Adduct:(M+H-H2O)+;mz.error:3.269458;Database:HMDB.metabolite.data{}Compound.name:Thiourea;CAS.ID:62-56-6;HMDB.ID:HMDB0034155;KEGG.ID:C14415;Lab.ID:HMDB0034155;Adduct:(M+NH4)+;mz.error:5.373120;Database:HMDB.metabolite.data{}Compound.name:3-Methylene-indolenine;CAS.ID:40642-83-9;HMDB.ID:HMDB0011664;KEGG.ID:NA;Lab.ID:HMDB0011664;Adduct:(M+H-2H2O)+;mz.error:6.699122;Database:HMDB.metabolite.data,3
M95T795,95.08539856,794.5155029,NA,3,Compound.name:Heptanoic acid;CAS.ID:111-14-8;HMDB.ID:HMDB0000666;KEGG.ID:C17714;Lab.ID:HMDB0000666;Adduct:(M+H-2H2O)+;mz.error:0.20283;Database:HMDB.metabolite.data{}Compound.name:Ethyl isovalerate;CAS.ID:108-64-5;HMDB.ID:HMDB0030028;KEGG.ID:C12290;Lab.ID:HMDB0030028;Adduct:(M+H-2H2O)+;mz.error:0.20283;Database:HMDB.metabolite.data{}Compound.name:Butyl propionate;CAS.ID:590-01-2;HMDB.ID:HMDB0030052;KEGG.ID:NA;Lab.ID:HMDB0030052;Adduct:(M+H-2H2O)+;mz.error:0.20283;Database:HMDB.metabolite.data,3
M95T721,95.08534464,721.366272,NA,3,Compound.name:Heptanoic acid;CAS.ID:111-14-8;HMDB.ID:HMDB0000666;KEGG.ID:C17714;Lab.ID:HMDB0000666;Adduct:(M+H-2H2O)+;mz.error:0.33763;Database:HMDB.metabolite.data{}Compound.name:Ethyl isovalerate;CAS.ID:108-64-5;HMDB.ID:HMDB0030028;KEGG.ID:C12290;Lab.ID:HMDB0030028;Adduct:(M+H-2H2O)+;mz.error:0.33763;Database:HMDB.metabolite.data{}Compound.name:Butyl propionate;CAS.ID:590-01-2;HMDB.ID:HMDB0030052;KEGG.ID:NA;Lab.ID:HMDB0030052;Adduct:(M+H-2H2O)+;mz.error:0.33763;Database:HMDB.metabolite.data,3
M95T655,95.08514988,655.3311768,NA,3,Compound.name:Heptanoic acid;CAS.ID:111-14-8;HMDB.ID:HMDB0000666;KEGG.ID:C17714;Lab.ID:HMDB0000666;Adduct:(M+H-2H2O)+;mz.error:0.82453;Database:HMDB.metabolite.data{}Compound.name:Ethyl isovalerate;CAS.ID:108-64-5;HMDB.ID:HMDB0030028;KEGG.ID:C12290;Lab.ID:HMDB0030028;Adduct:(M+H-2H2O)+;mz.error:0.82453;Database:HMDB.metabolite.data{}Compound.name:Butyl propionate;CAS.ID:590-01-2;HMDB.ID:HMDB0030052;KEGG.ID:NA;Lab.ID:HMDB0030052;Adduct:(M+H-2H2O)+;mz.error:0.82453;Database:HMDB.metabolite.data,3
M95T1088,95.08557351,1087.943237,NA,3,"Compound.name:1-Methyl-1,3-cyclohexadiene;CAS.ID:1489-56-1;HMDB.ID:HMDB0031532;KEGG.ID:NA;Lab.ID:HMDB0031532;Adduct:(M+H)+;mz.error:0.057975;Database:HMDB.metabolite.data{}Compound.name:2-Methyl-1,3-cyclohexadiene;CAS.ID:1489-57-2;HMDB.ID:HMDB0032395;KEGG.ID:NA;Lab.ID:HMDB0032395;Adduct:(M+H)+;mz.error:0.057975;Database:HMDB.metabolite.data{}Compound.name:(3E,5Z)-1,3,5-Heptatriene;CAS.ID:NA;HMDB.ID:HMDB0061889;KEGG.ID:NA;Lab.ID:HMDB0061889;Adduct:(M+H)+;mz.error:0.057975;Database:HMDB.metabolite.data",3
M95T600,95.08551883,599.7279053,NA,3,Compound.name:(Z)-4-Heptenal;CAS.ID:6728-31-0;HMDB.ID:HMDB0031483;KEGG.ID:NA;Lab.ID:HMDB0031483;Adduct:(M+H-H2O)+;mz.error:0.00956;Database:HMDB.metabolite.data{}Compound.name:3-Hepten-2-one;CAS.ID:1119-44-4;HMDB.ID:HMDB0031486;KEGG.ID:NA;Lab.ID:HMDB0031486;Adduct:(M+H-H2O)+;mz.error:0.00956;Database:HMDB.metabolite.data{}Compound.name:(E)-4-Hepten-2-one;CAS.ID:36678-43-0;HMDB.ID:HMDB0031487;KEGG.ID:NA;Lab.ID:HMDB0031487;Adduct:(M+H-H2O)+;mz.error:0.00956;Database:HMDB.metabolite.data,3
M95T876,95.08534375,876.3062744,NA,3,Compound.name:Heptanoic acid;CAS.ID:111-14-8;HMDB.ID:HMDB0000666;KEGG.ID:C17714;Lab.ID:HMDB0000666;Adduct:(M+H-2H2O)+;mz.error:0.339855;Database:HMDB.metabolite.data{}Compound.name:Ethyl isovalerate;CAS.ID:108-64-5;HMDB.ID:HMDB0030028;KEGG.ID:C12290;Lab.ID:HMDB0030028;Adduct:(M+H-2H2O)+;mz.error:0.339855;Database:HMDB.metabolite.data{}Compound.name:Butyl propionate;CAS.ID:590-01-2;HMDB.ID:HMDB0030052;KEGG.ID:NA;Lab.ID:HMDB0030052;Adduct:(M+H-2H2O)+;mz.error:0.339855;Database:HMDB.metabolite.data,3
M95T949,95.08543004,948.6326904,NA,3,Compound.name:Heptanoic acid;CAS.ID:111-14-8;HMDB.ID:HMDB0000666;KEGG.ID:C17714;Lab.ID:HMDB0000666;Adduct:(M+H-2H2O)+;mz.error:0.12413;Database:HMDB.metabolite.data{}Compound.name:Ethyl isovalerate;CAS.ID:108-64-5;HMDB.ID:HMDB0030028;KEGG.ID:C12290;Lab.ID:HMDB0030028;Adduct:(M+H-2H2O)+;mz.error:0.12413;Database:HMDB.metabolite.data{}Compound.name:Butyl propionate;CAS.ID:590-01-2;HMDB.ID:HMDB0030052;KEGG.ID:NA;Lab.ID:HMDB0030052;Adduct:(M+H-2H2O)+;mz.error:0.12413;Database:HMDB.metabolite.data,3
M95T296,95.04435898,295.5100098,NA,3,Compound.name:Tetrahydrofuran;CAS.ID:109-99-9;HMDB.ID:HMDB0000246;KEGG.ID:NA;Lab.ID:HMDB0000246;Adduct:(M+Na)+;mz.error:6.139745;Database:HMDB.metabolite.data{}Compound.name:Butanone;CAS.ID:78-93-3;HMDB.ID:HMDB0000474;KEGG.ID:C02845;Lab.ID:HMDB0000474;Adduct:(M+Na)+;mz.error:6.139745;Database:HMDB.metabolite.data{}Compound.name:Butanal;CAS.ID:123-72-8;HMDB.ID:HMDB0003543;KEGG.ID:C01412;Lab.ID:HMDB0003543;Adduct:(M+Na)+;mz.error:6.139745;Database:HMDB.metabolite.data,3
M95T526,95.08553715,526.0521558,NA,3,"Compound.name:1-Methyl-1,3-cyclohexadiene;CAS.ID:1489-56-1;HMDB.ID:HMDB0031532;KEGG.ID:NA;Lab.ID:HMDB0031532;Adduct:(M+H)+;mz.error:0.032925;Database:HMDB.metabolite.data{}Compound.name:2-Methyl-1,3-cyclohexadiene;CAS.ID:1489-57-2;HMDB.ID:HMDB0032395;KEGG.ID:NA;Lab.ID:HMDB0032395;Adduct:(M+H)+;mz.error:0.032925;Database:HMDB.metabolite.data{}Compound.name:(3E,5Z)-1,3,5-Heptatriene;CAS.ID:NA;HMDB.ID:HMDB0061889;KEGG.ID:NA;Lab.ID:HMDB0061889;Adduct:(M+H)+;mz.error:0.032925;Database:HMDB.metabolite.data",3
M95T469,95.08465166,468.8049927,NA,3,Compound.name:Heptanoic acid;CAS.ID:111-14-8;HMDB.ID:HMDB0000666;KEGG.ID:C17714;Lab.ID:HMDB0000666;Adduct:(M+H-2H2O)+;mz.error:2.07008;Database:HMDB.metabolite.data{}Compound.name:Ethyl isovalerate;CAS.ID:108-64-5;HMDB.ID:HMDB0030028;KEGG.ID:C12290;Lab.ID:HMDB0030028;Adduct:(M+H-2H2O)+;mz.error:2.07008;Database:HMDB.metabolite.data{}Compound.name:Butyl propionate;CAS.ID:590-01-2;HMDB.ID:HMDB0030052;KEGG.ID:NA;Lab.ID:HMDB0030052;Adduct:(M+H-2H2O)+;mz.error:2.07008;Database:HMDB.metabolite.data,3
M95T202,95.0240845,202.3678894,NA,3,Compound.name:Uracil;CAS.ID:66-22-8;HMDB.ID:HMDB0000300;KEGG.ID:C00106;Lab.ID:HMDB0000300;Adduct:(M+H-H2O)+;mz.error:0.267795;Database:HMDB.metabolite.data{}Compound.name:4-Carboxypyrazole;CAS.ID:37718-11-9;HMDB.ID:HMDB0060760;KEGG.ID:NA;Lab.ID:HMDB0060760;Adduct:(M+H-H2O)+;mz.error:0.267795;Database:HMDB.metabolite.data{}Compound.name:Ethylene;CAS.ID:74-85-1;HMDB.ID:HMDB0029594;KEGG.ID:C19503;Lab.ID:HMDB0029594;Adduct:(2M+K)+;mz.error:4.289390;Database:HMDB.metabolite.data,3
M96T696,96.0444459,695.9066162,NA,3,Compound.name:2-Hydroxypyridine;CAS.ID:142-08-5;HMDB.ID:HMDB0013751;KEGG.ID:C02502;Lab.ID:HMDB0013751;Adduct:(M+H)+;mz.error:0.0802825;Database:HMDB.metabolite.data{}Compound.name:1H-Pyrrole-2-carboxaldehyde;CAS.ID:1003-29-8;HMDB.ID:HMDB0036057;KEGG.ID:NA;Lab.ID:HMDB0036057;Adduct:(M+H)+;mz.error:0.0802825;Database:HMDB.metabolite.data{}Compound.name:1-Pyrroline-5-carboxylic acid;CAS.ID:2906-39-0;HMDB.ID:HMDB0001301;KEGG.ID:C04322;Lab.ID:HMDB0001301;Adduct:(M+H-H2O)+;mz.error:0.1685675;Database:HMDB.metabolite.data,3
M96T398,96.04797373,398.0654602,NA,3,Compound.name:Dimethyl sulfoxide;CAS.ID:67-68-5;HMDB.ID:HMDB0002151;KEGG.ID:C11143;Lab.ID:HMDB0002151;Adduct:(M+NH4)+;mz.error:0.345565;Database:HMDB.metabolite.data{}Compound.name:2-Hydroxypyridine;CAS.ID:142-08-5;HMDB.ID:HMDB0013751;KEGG.ID:C02502;Lab.ID:HMDB0013751;Adduct:(M+H)+;mz.error:8.899857;Database:HMDB.metabolite.data{}Compound.name:1H-Pyrrole-2-carboxaldehyde;CAS.ID:1003-29-8;HMDB.ID:HMDB0036057;KEGG.ID:NA;Lab.ID:HMDB0036057;Adduct:(M+H)+;mz.error:8.899857;Database:HMDB.metabolite.data,3
M96T296,96.04448044,295.681427,NA,3,Compound.name:2-Hydroxypyridine;CAS.ID:142-08-5;HMDB.ID:HMDB0013751;KEGG.ID:C02502;Lab.ID:HMDB0013751;Adduct:(M+H)+;mz.error:0.1666325;Database:HMDB.metabolite.data{}Compound.name:1H-Pyrrole-2-carboxaldehyde;CAS.ID:1003-29-8;HMDB.ID:HMDB0036057;KEGG.ID:NA;Lab.ID:HMDB0036057;Adduct:(M+H)+;mz.error:0.1666325;Database:HMDB.metabolite.data{}Compound.name:1-Pyrroline-5-carboxylic acid;CAS.ID:2906-39-0;HMDB.ID:HMDB0001301;KEGG.ID:C04322;Lab.ID:HMDB0001301;Adduct:(M+H-H2O)+;mz.error:0.2549175;Database:HMDB.metabolite.data,3
M96T530,96.04454443,530.112915,NA,3,Compound.name:2-Hydroxypyridine;CAS.ID:142-08-5;HMDB.ID:HMDB0013751;KEGG.ID:C02502;Lab.ID:HMDB0013751;Adduct:(M+H)+;mz.error:0.3266075;Database:HMDB.metabolite.data{}Compound.name:1H-Pyrrole-2-carboxaldehyde;CAS.ID:1003-29-8;HMDB.ID:HMDB0036057;KEGG.ID:NA;Lab.ID:HMDB0036057;Adduct:(M+H)+;mz.error:0.3266075;Database:HMDB.metabolite.data{}Compound.name:1-Pyrroline-5-carboxylic acid;CAS.ID:2906-39-0;HMDB.ID:HMDB0001301;KEGG.ID:C04322;Lab.ID:HMDB0001301;Adduct:(M+H-H2O)+;mz.error:0.4148925;Database:HMDB.metabolite.data,3
M96T805,96.04447167,805.254364,NA,3,Compound.name:2-Hydroxypyridine;CAS.ID:142-08-5;HMDB.ID:HMDB0013751;KEGG.ID:C02502;Lab.ID:HMDB0013751;Adduct:(M+H)+;mz.error:0.1447075;Database:HMDB.metabolite.data{}Compound.name:1H-Pyrrole-2-carboxaldehyde;CAS.ID:1003-29-8;HMDB.ID:HMDB0036057;KEGG.ID:NA;Lab.ID:HMDB0036057;Adduct:(M+H)+;mz.error:0.1447075;Database:HMDB.metabolite.data{}Compound.name:1-Pyrroline-5-carboxylic acid;CAS.ID:2906-39-0;HMDB.ID:HMDB0001301;KEGG.ID:C04322;Lab.ID:HMDB0001301;Adduct:(M+H-H2O)+;mz.error:0.2329925;Database:HMDB.metabolite.data,3
M97T1082,97.06489593,1081.865967,NA,3,"Compound.name:2-Methyl-2-cyclopenten-1-one;CAS.ID:1120-73-6;HMDB.ID:HMDB0031545;KEGG.ID:NA;Lab.ID:HMDB0031545;Adduct:(M+H)+;mz.error:0.20263;Database:HMDB.metabolite.data{}Compound.name:3-Methyl-2-cyclopenten-1-one;CAS.ID:2758-18-1;HMDB.ID:HMDB0031546;KEGG.ID:NA;Lab.ID:HMDB0031546;Adduct:(M+H)+;mz.error:0.20263;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethylfuran;CAS.ID:3710-43-8;HMDB.ID:HMDB0032965;KEGG.ID:NA;Lab.ID:HMDB0032965;Adduct:(M+H)+;mz.error:0.20263;Database:HMDB.metabolite.data",3
M97T806,97.06485162,805.6594238,NA,3,"Compound.name:2-Methyl-2-cyclopenten-1-one;CAS.ID:1120-73-6;HMDB.ID:HMDB0031545;KEGG.ID:NA;Lab.ID:HMDB0031545;Adduct:(M+H)+;mz.error:0.091855;Database:HMDB.metabolite.data{}Compound.name:3-Methyl-2-cyclopenten-1-one;CAS.ID:2758-18-1;HMDB.ID:HMDB0031546;KEGG.ID:NA;Lab.ID:HMDB0031546;Adduct:(M+H)+;mz.error:0.091855;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethylfuran;CAS.ID:3710-43-8;HMDB.ID:HMDB0032965;KEGG.ID:NA;Lab.ID:HMDB0032965;Adduct:(M+H)+;mz.error:0.091855;Database:HMDB.metabolite.data",3
M97T710,97.0647354,710.3581543,NA,3,Compound.name:2-Hydroxy-3-methylpentanoic acid;CAS.ID:488-15-3;HMDB.ID:HMDB0000317;KEGG.ID:NA;Lab.ID:HMDB0000317;Adduct:(M+H-2H2O)+;mz.error:0.022125;Database:HMDB.metabolite.data{}Compound.name:(5R)-5-Hydroxyhexanoic acid;CAS.ID:83972-61-6;HMDB.ID:HMDB0000409;KEGG.ID:NA;Lab.ID:HMDB0000409;Adduct:(M+H-2H2O)+;mz.error:0.022125;Database:HMDB.metabolite.data{}Compound.name:5-Hydroxyhexanoic acid;CAS.ID:44843-89-2;HMDB.ID:HMDB0000525;KEGG.ID:NA;Lab.ID:HMDB0000525;Adduct:(M+H-2H2O)+;mz.error:0.022125;Database:HMDB.metabolite.data,3
M97T591,97.06482394,590.9085693,NA,3,"Compound.name:2-Methyl-2-cyclopenten-1-one;CAS.ID:1120-73-6;HMDB.ID:HMDB0031545;KEGG.ID:NA;Lab.ID:HMDB0031545;Adduct:(M+H)+;mz.error:0.022655;Database:HMDB.metabolite.data{}Compound.name:3-Methyl-2-cyclopenten-1-one;CAS.ID:2758-18-1;HMDB.ID:HMDB0031546;KEGG.ID:NA;Lab.ID:HMDB0031546;Adduct:(M+H)+;mz.error:0.022655;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethylfuran;CAS.ID:3710-43-8;HMDB.ID:HMDB0032965;KEGG.ID:NA;Lab.ID:HMDB0032965;Adduct:(M+H)+;mz.error:0.022655;Database:HMDB.metabolite.data",3
M97T375,97.04788019,375.3230438,NA,3,Compound.name:Di-2-propenyl sulfide;CAS.ID:592-88-1;HMDB.ID:HMDB0036491;KEGG.ID:C08370;Lab.ID:HMDB0036491;Adduct:(M+H-H2O)+;mz.error:2.147950;Database:HMDB.metabolite.data{}Compound.name:Di-1-propenyl sulfide;CAS.ID:33922-80-4;HMDB.ID:HMDB0040234;KEGG.ID:NA;Lab.ID:HMDB0040234;Adduct:(M+H-H2O)+;mz.error:2.147950;Database:HMDB.metabolite.data{}Compound.name:4-Mercapto-4-methyl-2-pentanone;CAS.ID:19872-52-7;HMDB.ID:HMDB0031519;KEGG.ID:NA;Lab.ID:HMDB0031519;Adduct:(M+H-2H2O)+;mz.error:2.236235;Database:HMDB.metabolite.data,3
M97T243,97.02853897,243.2270813,NA,3,Compound.name:2-Furancarboxaldehyde;CAS.ID:98-01-1;HMDB.ID:HMDB0032914;KEGG.ID:C14279;Lab.ID:HMDB0032914;Adduct:(M+H)+;mz.error:0.273995;Database:HMDB.metabolite.data{}Compound.name:Protoanemonin;CAS.ID:NA;HMDB.ID:HMDB0060503;KEGG.ID:C07090;Lab.ID:HMDB0060503;Adduct:(M+H)+;mz.error:0.273995;Database:HMDB.metabolite.data{}Compound.name:Norfuraneol;CAS.ID:19322-27-1;HMDB.ID:HMDB0031859;KEGG.ID:NA;Lab.ID:HMDB0031859;Adduct:(M+H-H2O)+;mz.error:0.362280;Database:HMDB.metabolite.data,3
M97T120,97.02860641,120.2577248,NA,3,Compound.name:2-Furancarboxaldehyde;CAS.ID:98-01-1;HMDB.ID:HMDB0032914;KEGG.ID:C14279;Lab.ID:HMDB0032914;Adduct:(M+H)+;mz.error:0.442595;Database:HMDB.metabolite.data{}Compound.name:Protoanemonin;CAS.ID:NA;HMDB.ID:HMDB0060503;KEGG.ID:C07090;Lab.ID:HMDB0060503;Adduct:(M+H)+;mz.error:0.442595;Database:HMDB.metabolite.data{}Compound.name:Norfuraneol;CAS.ID:19322-27-1;HMDB.ID:HMDB0031859;KEGG.ID:NA;Lab.ID:HMDB0031859;Adduct:(M+H-H2O)+;mz.error:0.530880;Database:HMDB.metabolite.data,3
M97T310,97.01716453,309.7879486,NA,3,"Compound.name:5,6-Dihydro-5-fluorouracil;CAS.ID:NA;HMDB.ID:HMDB0060402;KEGG.ID:C16630;Lab.ID:HMDB0060402;Adduct:(M+H-2H2O)+;mz.error: 6.102723;Database:HMDB.metabolite.data{}Compound.name:Methanethiol;CAS.ID:74-93-1;HMDB.ID:HMDB0003227;KEGG.ID:C00409;Lab.ID:HMDB0003227;Adduct:(2M+H)+;mz.error: 7.807235;Database:HMDB.metabolite.data{}Compound.name:Methimazole;CAS.ID:60-56-0;HMDB.ID:HMDB0014901;KEGG.ID:C07190;Lab.ID:HMDB0014901;Adduct:(M+H-H2O)+;mz.error:11.760905;Database:HMDB.metabolite.data",3
M98T109,98.06823869,108.5894547,NA,3,"Compound.name:Pyrimidine;CAS.ID:25247-63-6;HMDB.ID:HMDB0003361;KEGG.ID:C00396;Lab.ID:HMDB0003361;Adduct:(M+NH4)+;mz.error: 7.77362;Database:HMDB.metabolite.data{}Compound.name:Pyrazine;CAS.ID:290-37-9;HMDB.ID:HMDB0034176;KEGG.ID:C02018;Lab.ID:HMDB0034176;Adduct:(M+NH4)+;mz.error: 7.77362;Database:HMDB.metabolite.data{}Compound.name:1,2,3,4-Tetrahydroisoquinoline;CAS.ID:14099-81-1;HMDB.ID:HMDB0012489;KEGG.ID:NA;Lab.ID:HMDB0012489;Adduct:(M+H-2H2O)+;mz.error:17.52667;Database:HMDB.metabolite.data",3
M98T349,98.06011474,349.3861389,NA,3,"Compound.name:1-Cyano-2-hydroxy-3-butene;CAS.ID:7451-85-6;HMDB.ID:HMDB0031339;KEGG.ID:NA;Lab.ID:HMDB0031339;Adduct:(M+H)+;mz.error:0.1272225;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethyloxazole;CAS.ID:7208-05-1;HMDB.ID:HMDB0032968;KEGG.ID:NA;Lab.ID:HMDB0032968;Adduct:(M+H)+;mz.error:0.1272225;Database:HMDB.metabolite.data{}Compound.name:2,5-Dimethyloxazole;CAS.ID:23012-11-5;HMDB.ID:HMDB0032969;KEGG.ID:NA;Lab.ID:HMDB0032969;Adduct:(M+H)+;mz.error:0.1272225;Database:HMDB.metabolite.data",3
M98T710,98.060107,710.3508301,NA,3,"Compound.name:1-Cyano-2-hydroxy-3-butene;CAS.ID:7451-85-6;HMDB.ID:HMDB0031339;KEGG.ID:NA;Lab.ID:HMDB0031339;Adduct:(M+H)+;mz.error:0.1078725;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethyloxazole;CAS.ID:7208-05-1;HMDB.ID:HMDB0032968;KEGG.ID:NA;Lab.ID:HMDB0032968;Adduct:(M+H)+;mz.error:0.1078725;Database:HMDB.metabolite.data{}Compound.name:2,5-Dimethyloxazole;CAS.ID:23012-11-5;HMDB.ID:HMDB0032969;KEGG.ID:NA;Lab.ID:HMDB0032969;Adduct:(M+H)+;mz.error:0.1078725;Database:HMDB.metabolite.data",3
M98T436,98.06016641,436.1393127,NA,3,"Compound.name:1-Cyano-2-hydroxy-3-butene;CAS.ID:7451-85-6;HMDB.ID:HMDB0031339;KEGG.ID:NA;Lab.ID:HMDB0031339;Adduct:(M+H)+;mz.error:0.2563975;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethyloxazole;CAS.ID:7208-05-1;HMDB.ID:HMDB0032968;KEGG.ID:NA;Lab.ID:HMDB0032968;Adduct:(M+H)+;mz.error:0.2563975;Database:HMDB.metabolite.data{}Compound.name:2,5-Dimethyloxazole;CAS.ID:23012-11-5;HMDB.ID:HMDB0032969;KEGG.ID:NA;Lab.ID:HMDB0032969;Adduct:(M+H)+;mz.error:0.2563975;Database:HMDB.metabolite.data",3
M98T586,98.06015592,586.2892456,NA,3,"Compound.name:1-Cyano-2-hydroxy-3-butene;CAS.ID:7451-85-6;HMDB.ID:HMDB0031339;KEGG.ID:NA;Lab.ID:HMDB0031339;Adduct:(M+H)+;mz.error:0.2301725;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethyloxazole;CAS.ID:7208-05-1;HMDB.ID:HMDB0032968;KEGG.ID:NA;Lab.ID:HMDB0032968;Adduct:(M+H)+;mz.error:0.2301725;Database:HMDB.metabolite.data{}Compound.name:2,5-Dimethyloxazole;CAS.ID:23012-11-5;HMDB.ID:HMDB0032969;KEGG.ID:NA;Lab.ID:HMDB0032969;Adduct:(M+H)+;mz.error:0.2301725;Database:HMDB.metabolite.data",3
M98T509,98.06021271,509.0393372,NA,3,"Compound.name:1-Cyano-2-hydroxy-3-butene;CAS.ID:7451-85-6;HMDB.ID:HMDB0031339;KEGG.ID:NA;Lab.ID:HMDB0031339;Adduct:(M+H)+;mz.error:0.3721475;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethyloxazole;CAS.ID:7208-05-1;HMDB.ID:HMDB0032968;KEGG.ID:NA;Lab.ID:HMDB0032968;Adduct:(M+H)+;mz.error:0.3721475;Database:HMDB.metabolite.data{}Compound.name:2,5-Dimethyloxazole;CAS.ID:23012-11-5;HMDB.ID:HMDB0032969;KEGG.ID:NA;Lab.ID:HMDB0032969;Adduct:(M+H)+;mz.error:0.3721475;Database:HMDB.metabolite.data",3
M98T215,98.06016486,215.1392975,NA,3,"Compound.name:1-Cyano-2-hydroxy-3-butene;CAS.ID:7451-85-6;HMDB.ID:HMDB0031339;KEGG.ID:NA;Lab.ID:HMDB0031339;Adduct:(M+H)+;mz.error:0.2525225;Database:HMDB.metabolite.data{}Compound.name:2,4-Dimethyloxazole;CAS.ID:7208-05-1;HMDB.ID:HMDB0032968;KEGG.ID:NA;Lab.ID:HMDB0032968;Adduct:(M+H)+;mz.error:0.2525225;Database:HMDB.metabolite.data{}Compound.name:2,5-Dimethyloxazole;CAS.ID:23012-11-5;HMDB.ID:HMDB0032969;KEGG.ID:NA;Lab.ID:HMDB0032969;Adduct:(M+H)+;mz.error:0.2525225;Database:HMDB.metabolite.data",3
M99T738,99.02638041,737.8001709,NA,3,Compound.name:2-Methylthiophene;CAS.ID:554-14-3;HMDB.ID:HMDB0033118;KEGG.ID:NA;Lab.ID:HMDB0033118;Adduct:(M+H)+;mz.error:0.148820;Database:HMDB.metabolite.data{}Compound.name:3-Methylthiophene;CAS.ID:616-44-4;HMDB.ID:HMDB0033119;KEGG.ID:NA;Lab.ID:HMDB0033119;Adduct:(M+H)+;mz.error:0.148820;Database:HMDB.metabolite.data{}Compound.name:xI-Dihydro-2-methyl-3(2H)-thiophenone;CAS.ID:NA;HMDB.ID:HMDB0038556;KEGG.ID:NA;Lab.ID:HMDB0038556;Adduct:(M+H-H2O)+;mz.error:0.237105;Database:HMDB.metabolite.data,3
M99T122_2,99.04415521,121.6405945,NA,3,Compound.name:2-Furanmethanol;CAS.ID:98-00-0;HMDB.ID:HMDB0013742;KEGG.ID:C20441;Lab.ID:HMDB0013742;Adduct:(M+H)+;mz.error:0.189435;Database:HMDB.metabolite.data{}Compound.name:5-Methyl-2(3H)-furanone;CAS.ID:591-12-8;HMDB.ID:HMDB0029609;KEGG.ID:NA;Lab.ID:HMDB0029609;Adduct:(M+H)+;mz.error:0.189435;Database:HMDB.metabolite.data{}Compound.name:5-Hydroxy-4-pentenoic acid d-lactone;CAS.ID:26638-97-1;HMDB.ID:HMDB0040145;KEGG.ID:NA;Lab.ID:HMDB0040145;Adduct:(M+H)+;mz.error:0.189435;Database:HMDB.metabolite.data,3
M99T487,99.0803611,486.7216492,NA,3,"Compound.name:Polypropylene glycol (m w 1,200-3,000);CAS.ID:25322-69-4;HMDB.ID:HMDB0032478;KEGG.ID:NA;Lab.ID:HMDB0032478;Adduct:(M+H-2H2O)+;mz.error:0.083035;Database:HMDB.metabolite.data{}Compound.name:Caproic acid;CAS.ID:142-62-1;HMDB.ID:HMDB0000535;KEGG.ID:C01585;Lab.ID:HMDB0000535;Adduct:(M+H-H2O)+;mz.error:0.171320;Database:HMDB.metabolite.data{}Compound.name:Isocaproic acid;CAS.ID:646-07-1;HMDB.ID:HMDB0000689;KEGG.ID:NA;Lab.ID:HMDB0000689;Adduct:(M+H-H2O)+;mz.error:0.171320;Database:HMDB.metabolite.data",3
