name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M210T247,210.1350174,247.1363983,NA,3,3,Minoxidil,38304-91-5,HMDB0014494,NA,HMDB0014494,(M+H)+,0.1431825,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T132,211.0686059,131.8707275,NA,3,3,Caprylic acid,124-07-2,HMDB0000482,C06423,HMDB0000482,(M-2H+3Na)+,0.69036,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T378_1,211.0578466,378.3649902,NA,3,3,"Tetrahydro-2,5-furan-diacetic acid",NA,HMDB0059767,NA,HMDB0059767,(M+Na)+,0.182765,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T444,211.0716252,443.8630371,NA,3,3,"5,6-Dihydroxyindole-2-carboxylic acid",8/3/4790,HMDB0001253,C04185,HMDB0001253,(M+NH4)+,0.5437075,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T510,211.0966018,509.5441589,NA,3,3,2-Phenylbutyric acid,90-27-7,HMDB0000329,NA,HMDB0000329,(M+HCOO+2H)+,0.18043,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T979,210.9708799,978.7908325,NA,3,3,Dimethyldisulfide,624-92-0,HMDB0005879,C08371,HMDB0005879,(2M+Na)+,1.50811,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T628,211.0602324,628.1954346,NA,3,3,Phenylpyruvic acid,156-06-9,HMDB0000205,C00166,HMDB0000205,(M+HCOO+2H)+,0.220695,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T708,211.1329212,708.1963196,NA,3,3,1-(1-Methoxy-1-methylethyl)-4-methylbenzene,NA,HMDB0029653,NA,HMDB0029653,(M+HCOO+2H)+,0.015165,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T788,211.1329468,787.7861633,NA,3,3,1-(1-Methoxy-1-methylethyl)-4-methylbenzene,NA,HMDB0029653,NA,HMDB0029653,(M+HCOO+2H)+,0.079165,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T378_2,211.1566874,378.1925964,NA,3,3,"N,N,N-Trimethylethenaminium",NA,HMDB0059961,NA,HMDB0059961,(2M+K)+,1.153445,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T96,211.1302706,95.74277878,NA,3,3,"2,6-Dimethyl-7-octene-2,3,6-triol",73815-21-1,HMDB0038186,NA,HMDB0038186,(M+Na)+,0.68476,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T932,211.1482528,931.5803223,NA,3,3,alpha-Amylcinnamyl acetate,7493-78-9,HMDB0036207,NA,HMDB0036207,(M+H-2H2O)+,0.43213,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M211T149,211.1442698,149.2864914,NA,3,3,(R)-N-Methylsalsolinol,53622-84-7,HMDB0003626,NA,HMDB0003626,(M+NH4)+,0.2276775,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T132,212.0664742,132.4753876,NA,3,3,Asparaginylaspartic acid,61365-15-9,HMDB0028727,NA,HMDB0028727,(M+H-2H2O)+,0.1523775,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T263,212.0794538,262.7142334,NA,3,3,apo-[3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)],NA,HMDB0059607,NA,HMDB0059607,(M+K)+,0.4323475,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T376,212.0743231,376.3983459,NA,3,3,Bis(2-furanylmethyl) sulfide,13678-67-6,HMDB0041503,NA,HMDB0041503,(M+NH4)+,0.682115,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T447,212.0891878,447.2557068,NA,3,3,Temozolomide,85622-93-1,HMDB0014991,NA,HMDB0014991,(M+NH4)+,0.160835,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T585,212.0918247,585.0717163,NA,3,3,trans-Ferulic acid,537-98-4,HMDB0000954,C01494,HMDB0000954,(M+NH4)+,0.03973,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T772,212.2008519,771.697937,NA,3,3,Undecanal,112-44-7,HMDB0030941,NA,HMDB0030941,(M+CH3CN+H)+,0.033565,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T970,212.0341806,969.7640991,NA,3,3,2-{[hydroxy(1-oxo-1H-isochromen-3-yl)methylidene]amino}acetic acid,NA,HMDB0128628,NA,HMDB0128628,(M+H-2H2O)+,0.020515,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T827,212.2008825,827.394104,NA,3,3,Undecanal,112-44-7,HMDB0030941,NA,HMDB0030941,(M+CH3CN+H)+,0.042935,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T506,212.1474816,506.3579102,NA,3,3,"2-Heptyl-4,5-dimethylthiazole",87262-50-8,HMDB0040092,NA,HMDB0040092,(M+H)+,1.778083,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T350,212.1394687,350.4029694,NA,3,3,Laccarin,175669-28-0,HMDB0041440,NA,HMDB0041440,(M+NH4)+,0.102495,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T648,212.1644721,647.8131409,NA,3,3,cis-4-Decenoic acid,57602-94-5,HMDB0004980,C03246,HMDB0004980,(M+CH3CN+H)+,0.0193,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T187,212.1395277,187.0865173,NA,3,3,Laccarin,175669-28-0,HMDB0041440,NA,HMDB0041440,(M+NH4)+,0.249995,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M212T101,212.1394752,100.7391357,NA,3,3,Laccarin,175669-28-0,HMDB0041440,NA,HMDB0041440,(M+NH4)+,0.118745,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T124,213.0562666,124.4785309,NA,3,3,Ethyl 4-(acetylthio)butyrate,104228-51-5,HMDB0032259,NA,HMDB0032259,(M+Na)+,1.50399,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T362,213.0831571,361.9358521,NA,3,3,"(R)-1,3-Octanediol",120727-18-6,HMDB0029359,NA,HMDB0029359,(M-2H+3Na)+,2.0568,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T250,213.094885,249.5939102,NA,3,3,3-(4-Methyl-3-pentenyl)thiophene,62469-65-2,HMDB0038183,NA,HMDB0038183,(M+HCOO+2H)+,1.159655,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T462,213.0757925,461.5137482,NA,3,3,Ethyl 2-furanacrylate,53282-12-5,HMDB0041611,NA,HMDB0041611,(M+HCOO+2H)+,0.004205,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T974,213.0045818,973.5736694,NA,3,3,"2-methyl-1,3-thiazolidine-2-carboxamide",NA,HMDB0062599,NA,HMDB0062599,(M-2H+3Na)+,0.25581,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T130,213.1347025,130.2429123,NA,3,3,alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol,NA,HMDB0062443,C19581,HMDB0062443,(M+NH4)+,0.0645725,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T358,213.1597212,357.9047852,NA,3,3,Gabapentin,60142-96-3,HMDB0005015,NA,HMDB0005015,(M+CH3CN+H)+,0.0189825,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M213T271,213.1347327,270.546051,NA,3,3,alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol,NA,HMDB0062443,C19581,HMDB0062443,(M+NH4)+,0.1400725,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T360,214.0860677,359.6803589,NA,3,3,Menadione,58-27-5,HMDB0001892,C05377,HMDB0001892,(M+CH3CN+H)+,0.4045,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T171,214.0710467,170.6168823,NA,3,3,Pyridoxal,66-72-8,HMDB0001545,C00250,HMDB0001545,(M+HCOO+2H)+,0.0088525,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T458,214.0870314,457.8474731,NA,3,3,Menadione,58-27-5,HMDB0001892,C05377,HMDB0001892,(M+CH3CN+H)+,2.00475,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T267,214.0822721,266.7165833,NA,3,3,(S)-Spinacine,59981-63-4,HMDB0029873,NA,HMDB0029873,(M+HCOO+2H)+,0.0111175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T534,214.0897694,534.2180176,NA,3,3,2-(4-Methyl-5-thiazolyl)ethyl butanoate,94159-31-6,HMDB0032418,NA,HMDB0032418,(M+H)+,0.2999525,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T666,214.0978599,666.2992554,NA,3,3,Isocarboxazid,59-63-2,HMDB0015377,NA,HMDB0015377,(M+H-H2O)+,0.9580625,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T780,214.1260629,779.8433838,NA,3,3,1-(2-Thienyl)-1-heptanone,30711-40-1,HMDB0040241,NA,HMDB0040241,(M+NH4)+,0.05731,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T386,214.1438218,386.3601074,NA,3,3,Myrtine,66835-10-7,HMDB0030371,NA,HMDB0030371,(M+HCOO+2H)+,0.0190725,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T506,214.1554438,506.2653198,NA,3,3,"2-Isopropyl-3,5-dimethoxy-6-methylpyrazine",32021-42-4,HMDB0029741,NA,HMDB0029741,(M+NH4)+,0.915085,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T589,214.1631231,589.4399109,NA,3,3,"1,3-Diphenylpropane",1081-75-0,HMDB0032564,C14581,HMDB0032564,(M+NH4)+,10.05647,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T905,214.2165379,905.3861084,NA,3,3,1-Undecanol,112-42-5,HMDB0013113,NA,HMDB0013113,(M+CH3CN+H)+,0.056275,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T194,214.1267833,193.855011,NA,3,3,1-(2-Thienyl)-1-heptanone,30711-40-1,HMDB0040241,NA,HMDB0040241,(M+NH4)+,1.74369,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T310,214.143662,310.2332153,NA,3,3,9-Oxo-nonanoic acid,NA,HMDB0094711,C16322,HMDB0094711,(M+CH3CN+H)+,0.2059375,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T129,214.1380371,129.4703217,NA,3,3,Desmethylnortriptyline,4444-42-2,HMDB0060531,NA,HMDB0060531,(M+H-2H2O)+,0.4687175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M214T743,214.2529812,742.5330811,NA,3,3,Cyclotetradecane,295-17-0,HMDB0033567,NA,HMDB0033567,(M+NH4)+,0.04924,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T990,214.9892468,990.4764404,NA,3,3,Citramalic acid,597-44-4,HMDB0000426,C00815,HMDB0000426,(M-2H+3Na)+,3.066415,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T342,215.0662559,342.346405,NA,3,3,"2,3-Diaminosalicylic acid",NA,HMDB0013159,NA,HMDB0013159,(M+HCOO+2H)+,0.09058,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T438,215.08486,437.5227051,NA,3,3,Methionyl-Threonine,NA,HMDB0028983,NA,HMDB0028983,(M+H-2H2O)+,0.08059,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T512,215.1102713,512.2261963,NA,3,3,2-Hexylthiophene,18794-77-9,HMDB0032329,NA,HMDB0032329,(M+HCOO+2H)+,0.500245,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T142,215.0486024,142.3483582,NA,3,3,Sulfacetamide,144-80-9,HMDB0014772,NA,HMDB0014772,(M+H)+,0.223785,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T760,215.1793534,759.5223389,NA,3,3,Norambreinolide,564-20-5,HMDB0035293,NA,HMDB0035293,(M+H-2H2O)+,0.06669,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T649,215.1473348,648.5020447,NA,3,3,3-Mercaptohexyl hexanoate,145937-76-4,HMDB0037766,NA,HMDB0037766,(M+H-H2O)+,2.335245,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T505,215.1281592,505.4750977,NA,3,3,"trans-4,5-epoxy-2(E)-decenal",134454-31-2,HMDB0013105,NA,HMDB0013105,(M+HCOO+2H)+,0.82361,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T379,215.1469789,379.1634216,NA,3,3,3-Mercaptohexyl hexanoate,145937-76-4,HMDB0037766,NA,HMDB0037766,(M+H-H2O)+,1.445495,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T122,215.1389442,122.1612854,NA,3,3,N-Acetylisoleucine,3077-46-1,HMDB0061684,NA,HMDB0061684,(M+CH3CN+H)+,0.1228675,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M215T164,215.1390853,164.1550751,NA,3,3,L-Metanephrine,NA,HMDB0062493,C05588,HMDB0062493,(M+NH4)+,0.0201175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T491,216.0949126,491.0703583,NA,3,3,Gabapentin,60142-96-3,HMDB0005015,NA,HMDB0005015,(M-H+2Na)+,5.790483,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T119,216.0544655,118.9195251,NA,3,3,2-[(sulfooxy)methyl]butanoic acid,NA,HMDB0130847,NA,HMDB0130847,(M+NH4)+,1.89071,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T391,216.0946888,391.3925781,NA,3,3,Gabapentin,60142-96-3,HMDB0005015,NA,HMDB0005015,(M-H+2Na)+,6.349982,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T594,216.1102153,593.5336304,NA,3,3,Pyridoxaminium(1+),NA,HMDB0062696,NA,HMDB0062696,(M+HCOO+2H)+,0.6530325,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T718,216.0995364,718.3192749,NA,3,3,"2-Isopropyl-1,4-benzenediol",2349-71-5,HMDB0032132,NA,HMDB0032132,(M+CH3CN+Na)+,0.01693,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T328,216.0866976,327.6136475,NA,3,3,Norepinephrine,51-41-2,HMDB0000216,C00547,HMDB0000216,(M+HCOO+2H)+,0.0109425,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T581,216.1674536,580.8036499,NA,3,3,"Ne,Ne dimethyllysine",NA,HMDB0013287,C05545  ,HMDB0013287,(M+CH3CN+H)+,7.935575,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T720,216.1676029,719.6775818,NA,3,3,"Ne,Ne dimethyllysine",NA,HMDB0013287,C05545  ,HMDB0013287,(M+CH3CN+H)+,7.562325,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T497,216.1593194,496.942749,NA,3,3,(?)-3-Hydroxynonanoic acid,88930-09-0,HMDB0031513,NA,HMDB0031513,(M+CH3CN+H)+,0.187605,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M216T162,216.1423999,161.5567245,NA,3,3,1-[2-Methyl-3-(methylthio) allyl]cyclohex-2-enol,NA,HMDB0094658,NA,HMDB0094658,(M+NH4)+,1.658815,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T992,216.9859526,991.9140015,NA,3,3,(hydroxymethylidene)carbamic acid,NA,HMDB0143055,NA,HMDB0143055,(2M+K)+,0.416695,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T188,216.9795503,187.5836411,NA,3,3,1-Hexanol,111-27-3,HMDB0012971,C00854,HMDB0012971,(M-2H+3K)+,0.213075,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T637,217.0931298,637.2572021,NA,3,3,Guanidinosuccinic acid,6133-30-8,HMDB0003157,C03139,HMDB0003157,(M+CH3CN+H)+,0.0600225,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T369,217.0747797,368.8075256,NA,3,3,p-Menthane,99-82-1,HMDB0031455,NA,HMDB0031455,(M-H+2K)+,2.05235,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T140,217.0819445,139.7840118,NA,3,3,Clavulanate,58001-44-8,HMDB0014904,C06662,HMDB0014904,(M+NH4)+,0.0697575,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T438,217.0807295,437.8681641,NA,3,3,FAPy-adenine,5122-36-1,HMDB0004816,C06502,HMDB0004816,(M+CH3CN+Na)+,0.3259275,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T536,217.1174324,536.2052002,NA,3,3,Capric acid,334-48-5,HMDB0000511,C01571,HMDB0000511,(M-H+2Na)+,0.49371,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T691,217.1587646,690.9821777,NA,3,3,2-Hexyl-3-phenyl-2-propenal,101-86-0,HMDB0031736,NA,HMDB0031736,(M+H)+,0.123345,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M217T786,217.179913,786.203064,NA,3,3,Undecanal,112-44-7,HMDB0030941,NA,HMDB0030941,(M+HCOO+2H)+,0.119185,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T342,218.0795036,342.1687622,NA,3,3,Metyrosine,672-87-7,HMDB0014903,C07921,HMDB0014903,(M+Na)+,1.650783,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T154,218.0484002,153.561554,NA,3,3,4-Vinylphenol sulfate,131351-90-1,HMDB0062775,NA,HMDB0062775,(M+NH4)+,0.42572,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T443,218.081372,442.6113892,NA,3,3,3-Oxo-carbofuran,16709-30-1,HMDB0032776,NA,HMDB0032776,(M+H-H2O)+,0.5352275,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T228,218.04841,227.8533096,NA,3,3,4-Vinylphenol sulfate,131351-90-1,HMDB0062775,NA,HMDB0062775,(M+NH4)+,0.45022,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T526,218.1103152,525.8590698,NA,3,3,Alanylserine,3303-41-1,HMDB0028696,NA,HMDB0028696,(M+CH3CN+H)+,7.979185,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T620,218.1177286,619.9228821,NA,3,3,Monobenzone,103-16-2,HMDB0014738,C14244,HMDB0014738,(M+NH4)+,0.24743,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T746,218.1256494,745.7202454,NA,3,3,Canavanine,543-38-4,HMDB0002706,C00308,HMDB0002706,(M+CH3CN+H)+,2.272825,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T786,218.1833698,785.8978882,NA,3,3,Deoxyhypusine,82543-85-9,HMDB0011150,NA,HMDB0011150,(M+H)+,7.392987,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T118,218.1387914,117.8654556,NA,3,3,cis-4-Decenedioic acid,72879-22-2,HMDB0000603,NA,HMDB0000603,(M+NH4)+,0.081,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T585,218.1465575,585.4055176,NA,3,3,Alanyllysine,6366-77-4,HMDB0028692,NA,HMDB0028692,(M+H)+,8.45996,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T461,218.1387825,460.8582153,NA,3,3,cis-4-Decenedioic acid,72879-22-2,HMDB0000603,NA,HMDB0000603,(M+NH4)+,0.05875,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T699,218.1619167,698.7913208,NA,3,3,Ecgoninium Methyl Ester(1+),NA,HMDB0062751,NA,HMDB0062751,(M+NH4)+,0.25791,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T313,218.1389516,312.6343384,NA,3,3,cis-4-Decenedioic acid,72879-22-2,HMDB0000603,NA,HMDB0000603,(M+NH4)+,0.4815,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M218T383,218.1387374,383.1308899,NA,3,3,Gabapentin,60142-96-3,HMDB0005015,NA,HMDB0005015,(M+HCOO+2H)+,0.0215175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T210,218.9951067,210.4775848,NA,3,3,"3,4-dihydroxy-5-(sulfooxy)cyclohex-1-ene-1-carboxylic acid",NA,HMDB0130162,NA,HMDB0130162,(M+H-2H2O)+,1.57939,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T430,219.08458,430.4382172,NA,3,3,L-Histidine,71-00-1,HMDB0000177,C00135,HMDB0000177,(M+CH3CN+Na)+,1.741367,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T556,219.0782729,555.8660278,NA,3,3,"2,2,7,7-Tetramethyl-1,6-dioxaspiro[4.4]nona-3,8-diene",15129-55-2,HMDB0030007,NA,HMDB0030007,(M+K)+,0.10786,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T994,219.0273411,993.5808716,NA,3,3,2-Methylthiophene,554-14-3,HMDB0033118,NA,HMDB0033118,(2M+Na)+,0.00166,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T786,219.0499339,786.1324463,NA,3,3,"6-(acetyloxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0124934,NA,HMDB0124934,(M+H-H2O)+,0.041385,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T297,219.0862228,297.1750793,NA,3,3,Galactosylglycerol,NA,HMDB0006790,C05401,HMDB0006790,(M+H-2H2O)+,0.11188,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T125,219.0836408,124.8829575,NA,3,3,L-Arginine,74-79-3,HMDB0000517,C00062,HMDB0000517,(M-H+2Na)+,1.66272,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T577,219.142354,576.6815186,NA,3,3,(S)-3-Mercaptohexyl pentanoate,NA,HMDB0038945,NA,HMDB0038945,(M+H)+,2.508405,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T719,219.1573072,718.5223389,NA,3,3,"1,5,5,8-Tetramethyl-12-thiabicyclo[9.1.0]dodeca-3,7-diene",65563-96-4,HMDB0036468,NA,HMDB0036468,(M+H-H2O)+,1.839355,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M219T472,219.142616,471.5788422,NA,3,3,(S)-3-Mercaptohexyl pentanoate,NA,HMDB0038945,NA,HMDB0038945,(M+H)+,3.163405,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T289,220.0692464,289.1413269,NA,3,3,"5-(2-carboxylatoethyl)-4-oxo-4,5-dihydro-1H-imidazol-5-ide",NA,HMDB0062719,NA,HMDB0062719,(M+CH3CN+Na)+,0.114315,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T215,220.0493151,214.8949509,NA,3,3,"3,5,7-trihydroxy-2-phenyl-1<U+03BB>4-chromen-1-ylium",NA,HMDB0125091,NA,HMDB0125091,(M+H-2H2O)+,4.925385,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T132,220.0640659,132.2829742,NA,3,3,4-Ethylphenylsulfate,NA,HMDB0062551,NA,HMDB0062551,(M+NH4)+,0.46481,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T357,220.0966483,357.1196289,NA,3,3,"1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene",75947-54-5,HMDB0062273,C14784,HMDB0062273,(M+CH3CN+H)+,0.364705,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T463,220.0967847,462.7426147,NA,3,3,"1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene",75947-54-5,HMDB0062273,C14784,HMDB0062273,(M+CH3CN+H)+,0.023705,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T1082,219.9665005,1082.066284,NA,3,3,3-Sulfinoalanine,1115-65-7,HMDB0000996,C00606,HMDB0000996,(M-2H+3Na)+,9.055232,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T757,220.1414505,756.5540161,NA,3,3,2'-Hydroxynicotine,1824020-12-3,HMDB0001329,NA,HMDB0001329,(M+CH3CN+H)+,7.406448,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T651,220.1543012,651.1630859,NA,3,3,Miglustat,72599-27-0,HMDB0014563,NA,HMDB0014563,(M+H)+,0.1424125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T809,220.1673798,808.6124878,NA,3,3,Menthol,2216-51-5,HMDB0003352,C00400,HMDB0003352,(M+CH3CN+Na)+,0.41134,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T123,220.137022,123.0737762,NA,3,3,Methional diethyl acetal,16630-61-8,HMDB0041608,NA,HMDB0041608,(M+CH3CN+H)+,1.177515,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T551,220.1542442,551.2140198,NA,3,3,Miglustat,72599-27-0,HMDB0014563,NA,HMDB0014563,(M+H)+,0.2849125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M220T302,220.1542786,301.8780823,NA,3,3,Miglustat,72599-27-0,HMDB0014563,NA,HMDB0014563,(M+H)+,0.1989125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T182,221.0718117,182.4691162,NA,3,3,Diisobutylcarbinol,108-82-7,HMDB0031153,NA,HMDB0031153,(M-H+2K)+,3.241095,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T339,221.0702179,338.6464691,NA,3,3,Diisobutylcarbinol,108-82-7,HMDB0031153,NA,HMDB0031153,(M-H+2K)+,0.743405,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T462,221.0786152,461.9901276,NA,3,3,Guaifenesin,93-14-1,HMDB0004998,NA,HMDB0004998,(M+Na)+,0.26566,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T676,221.1173481,676.4416199,NA,3,3,6-Phenyl-3-hexen-2-one,33046-41-2,HMDB0031622,NA,HMDB0031622,(M+HCOO+2H)+,0.207575,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T732,221.1172562,732.1266479,NA,3,3,6-Phenyl-3-hexen-2-one,33046-41-2,HMDB0031622,NA,HMDB0031622,(M+HCOO+2H)+,0.022175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T898,221.1537099,897.9137573,NA,3,3,"5,7alpha-Dihydro-1,4,4,7a-tetramethyl-4H-indene",99901-21-0,HMDB0036683,NA,HMDB0036683,(M+HCOO+2H)+,0.14831,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T663,221.1537433,662.8312988,NA,3,3,"5,7alpha-Dihydro-1,4,4,7a-tetramethyl-4H-indene",99901-21-0,HMDB0036683,NA,HMDB0036683,(M+HCOO+2H)+,0.23181,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T557,221.1400939,556.6378479,NA,3,3,Tryptophanamide,20696-57-5,HMDB0013318,C00977,HMDB0013318,(M+NH4)+,0.8296175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T156,221.1325749,155.5909805,NA,3,3,Falcarindione,65892-84-4,HMDB0033680,NA,HMDB0033680,(M+H-2H2O)+,0.36254,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M221T351,221.1578595,350.747406,NA,3,3,Glycyl-Lysine,NA,HMDB0028846,NA,HMDB0028846,(M+NH4)+,7.579812,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
