name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M93T135,93.02623566,135.2778015,mz93.026203814134rt137.422806,1,Compound.name:PHENOL;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:RPLC_308;Adduct:(M-H)-;mz.error:20.91546;mz.match.score:0.7047125;RT.error:64.59837;RT.match.score:0.7729125;CE:NCE25;SS:0.7150707;Total.score:0.7269416;MS2.spectra.name:mz93.026203814134rt137.422806;Database:msDatabase_rplc0.0.1;Dataset.index:2,1
M79T306,79.0062131,306.0462952,NA,3,Compound.name:2-Methylthiophene;CAS.ID:554-14-3;HMDB.ID:HMDB0033118;KEGG.ID:NA;Lab.ID:HMDB0033118;Adduct:(M-H2O-H)-;mz.error:12.73054;Database:HMDB.metabolite.data{}Compound.name:3-Methylthiophene;CAS.ID:616-44-4;HMDB.ID:HMDB0033119;KEGG.ID:NA;Lab.ID:HMDB0033119;Adduct:(M-H2O-H)-;mz.error:12.73054;Database:HMDB.metabolite.data{}Compound.name:Peroxynitrite;CAS.ID:19059-14-4;HMDB.ID:HMDB0002179;KEGG.ID:C16845;Lab.ID:HMDB0002179;Adduct:(M+NH4-2H)-;mz.error:21.82449;Database:HMDB.metabolite.data,3
M80T449,79.95350125,449.0464172,NA,2,Compound.name:Cyanate;CAS.ID:71000-82-3;HMDB.ID:HMDB0002078;KEGG.ID:C01417;Lab.ID:HMDB0002078;Adduct:(M+K-2H)-;mz.error: 2.281022;Database:HMDB.metabolite.data{}Compound.name:Zinc;CAS.ID:7440-66-6;HMDB.ID:HMDB0015532;KEGG.ID:C00038;Lab.ID:HMDB0015532;Adduct:(M+NH4-2H)-;mz.error:12.636680;Database:HMDB.metabolite.data,3
M80T334,79.95351326,334.3128815,NA,2,Compound.name:Cyanate;CAS.ID:71000-82-3;HMDB.ID:HMDB0002078;KEGG.ID:C01417;Lab.ID:HMDB0002078;Adduct:(M+K-2H)-;mz.error: 2.250998;Database:HMDB.metabolite.data{}Compound.name:Zinc;CAS.ID:7440-66-6;HMDB.ID:HMDB0015532;KEGG.ID:C00038;Lab.ID:HMDB0015532;Adduct:(M+NH4-2H)-;mz.error:12.666705;Database:HMDB.metabolite.data,3
M81T335,80.96079421,334.9009857,NA,2,Compound.name:Sulfite;CAS.ID:14265-45-3;HMDB.ID:HMDB0000240;KEGG.ID:C00094;Lab.ID:HMDB0000240;Adduct:(M-H)-;mz.error:10.92602;Database:HMDB.metabolite.data{}Compound.name:Boric acid (HBO2);CAS.ID:13460-50-9;HMDB.ID:HMDB0034769;KEGG.ID:NA;Lab.ID:HMDB0034769;Adduct:(M+K-2H)-;mz.error:13.08617;Database:HMDB.metabolite.data,3
M81T106,80.959164,105.6492844,NA,3,Compound.name:Boric acid (HBO2);CAS.ID:13460-50-9;HMDB.ID:HMDB0034769;KEGG.ID:NA;Lab.ID:HMDB0034769;Adduct:(M+K-2H)-;mz.error: 9.010645;Database:HMDB.metabolite.data{}Compound.name:Sulfite;CAS.ID:14265-45-3;HMDB.ID:HMDB0000240;KEGG.ID:C00094;Lab.ID:HMDB0000240;Adduct:(M-H)-;mz.error:15.001550;Database:HMDB.metabolite.data{}Compound.name:Nitrous oxide;CAS.ID:10024-97-2;HMDB.ID:HMDB0035807;KEGG.ID:C00887;Lab.ID:HMDB0035807;Adduct:(M+K-2H)-;mz.error:23.753420;Database:HMDB.metabolite.data,3
M81T236,80.96101253,236.3808289,NA,2,Compound.name:Sulfite;CAS.ID:14265-45-3;HMDB.ID:HMDB0000240;KEGG.ID:C00094;Lab.ID:HMDB0000240;Adduct:(M-H)-;mz.error:10.38022;Database:HMDB.metabolite.data{}Compound.name:Boric acid (HBO2);CAS.ID:13460-50-9;HMDB.ID:HMDB0034769;KEGG.ID:NA;Lab.ID:HMDB0034769;Adduct:(M+K-2H)-;mz.error:13.63197;Database:HMDB.metabolite.data,3
M81T670,80.9608814,669.8317871,NA,2,Compound.name:Sulfite;CAS.ID:14265-45-3;HMDB.ID:HMDB0000240;KEGG.ID:C00094;Lab.ID:HMDB0000240;Adduct:(M-H)-;mz.error:10.70805;Database:HMDB.metabolite.data{}Compound.name:Boric acid (HBO2);CAS.ID:13460-50-9;HMDB.ID:HMDB0034769;KEGG.ID:NA;Lab.ID:HMDB0034769;Adduct:(M+K-2H)-;mz.error:13.30415;Database:HMDB.metabolite.data,3
M81T447,80.96094355,447.4262695,NA,2,Compound.name:Sulfite;CAS.ID:14265-45-3;HMDB.ID:HMDB0000240;KEGG.ID:C00094;Lab.ID:HMDB0000240;Adduct:(M-H)-;mz.error:10.55267;Database:HMDB.metabolite.data{}Compound.name:Boric acid (HBO2);CAS.ID:13460-50-9;HMDB.ID:HMDB0034769;KEGG.ID:NA;Lab.ID:HMDB0034769;Adduct:(M+K-2H)-;mz.error:13.45952;Database:HMDB.metabolite.data,3
M81T367,81.03044023,367.060791,NA,3,"Compound.name:Propyl alcohol;CAS.ID:71-23-8;HMDB.ID:HMDB0000820;KEGG.ID:C05979;Lab.ID:HMDB0000820;Adduct:(M+Na-2H)-;mz.error: 4.43662;Database:HMDB.metabolite.data{}Compound.name:Isopropyl alcohol;CAS.ID:67-63-0;HMDB.ID:HMDB0000863;KEGG.ID:C01845;Lab.ID:HMDB0000863;Adduct:(M+Na-2H)-;mz.error: 4.43662;Database:HMDB.metabolite.data{}Compound.name:3,3-dimethyloxirane-2-carbaldehyde;CAS.ID:NA;HMDB.ID:HMDB0129418;KEGG.ID:NA;Lab.ID:HMDB0129418;Adduct:(M-H2O-H)-;mz.error:10.22317;Database:HMDB.metabolite.data",3
M81T117,81.04951787,116.789917,NA,3,Compound.name:Fomepizole;CAS.ID:7554-65-6;HMDB.ID:HMDB0015344;KEGG.ID:C07837;Lab.ID:HMDB0015344;Adduct:(M-H)-;mz.error:9.299170;Database:HMDB.metabolite.data{}Compound.name:Acetonitrile;CAS.ID:75-05-8;HMDB.ID:HMDB0061869;KEGG.ID:NA;Lab.ID:HMDB0061869;Adduct:(2M-H)-;mz.error:9.299170;Database:HMDB.metabolite.data{}Compound.name:N-Nitroso-pyrrolidine;CAS.ID:930-55-2;HMDB.ID:HMDB0031642;KEGG.ID:C19285;Lab.ID:HMDB0031642;Adduct:(M-H2O-H)-;mz.error:9.387455;Database:HMDB.metabolite.data,3
M81T259,81.10297894,258.5534515,NA,2,Compound.name:N-Heptane;CAS.ID:142-82-5;HMDB.ID:HMDB0031447;KEGG.ID:NA;Lab.ID:HMDB0031447;Adduct:(M-H2O-H)-;mz.error:10.80393;Database:HMDB.metabolite.data{}Compound.name:Cyclohexylammonium;CAS.ID:NA;HMDB.ID:HMDB0062716;KEGG.ID:NA;Lab.ID:HMDB0062716;Adduct:(M-H2O-H)-;mz.error:20.63622;Database:HMDB.metabolite.data,3
M82T220,82.01311737,220.2374725,NA,3,"Compound.name:4,5-Dihydro-2-methylthiazole;CAS.ID:2346-00-1;HMDB.ID:HMDB0029555;KEGG.ID:NA;Lab.ID:HMDB0029555;Adduct:(M-H2O-H)-;mz.error: 2.743628;Database:HMDB.metabolite.data{}Compound.name:Dimethylamine;CAS.ID:124-40-3;HMDB.ID:HMDB0000087;KEGG.ID:C00543;Lab.ID:HMDB0000087;Adduct:(M+K-2H)-;mz.error:16.670353;Database:HMDB.metabolite.data{}Compound.name:Ethylamine;CAS.ID:75-04-7;HMDB.ID:HMDB0013231;KEGG.ID:C00797;Lab.ID:HMDB0013231;Adduct:(M+K-2H)-;mz.error:16.670353;Database:HMDB.metabolite.data",3
M82T103,82.02566535,103.1371613,NA,3,Compound.name:Ethanolamine;CAS.ID:141-43-5;HMDB.ID:HMDB0000149;KEGG.ID:C00189;Lab.ID:HMDB0000149;Adduct:(M+Na-2H)-;mz.error: 4.496252;Database:HMDB.metabolite.data{}Compound.name:L-3-Aminodihydro-2(3H)-furanone;CAS.ID:NA;HMDB.ID:HMDB0029387;KEGG.ID:C02926;Lab.ID:HMDB0029387;Adduct:(M-H2O-H)-;mz.error:10.282808;Database:HMDB.metabolite.data{}Compound.name:(S)-2-Azetidinecarboxylic acid;CAS.ID:2133-34-8;HMDB.ID:HMDB0029615;KEGG.ID:NA;Lab.ID:HMDB0029615;Adduct:(M-H2O-H)-;mz.error:10.282808;Database:HMDB.metabolite.data,3
M83T94,83.00957347,94.16442108,NA,3,Compound.name:Dimethyl peroxide;CAS.ID:690-02-8;HMDB.ID:HMDB0031430;KEGG.ID:NA;Lab.ID:HMDB0031430;Adduct:(M+Na-2H)-;mz.error: 4.764915;Database:HMDB.metabolite.data{}Compound.name:Polyethylene glycol;CAS.ID:25322-68-3;HMDB.ID:HMDB0037790;KEGG.ID:C15588;Lab.ID:HMDB0037790;Adduct:(M+Na-2H)-;mz.error: 4.764915;Database:HMDB.metabolite.data{}Compound.name:2-Ketobutyric acid;CAS.ID:600-18-0;HMDB.ID:HMDB0000005;KEGG.ID:C00109;Lab.ID:HMDB0000005;Adduct:(M-H2O-H)-;mz.error:10.551470;Database:HMDB.metabolite.data,3
M83T217,83.04596278,217.4462509,NA,3,Compound.name:Isovaleric acid;CAS.ID:503-74-2;HMDB.ID:HMDB0000718;KEGG.ID:C08262;Lab.ID:HMDB0000718;Adduct:(M-H2O-H)-;mz.error:10.54196;Database:HMDB.metabolite.data{}Compound.name:Valeric acid;CAS.ID:109-52-4;HMDB.ID:HMDB0000892;KEGG.ID:C00803;Lab.ID:HMDB0000892;Adduct:(M-H2O-H)-;mz.error:10.54196;Database:HMDB.metabolite.data{}Compound.name:Ethylmethylacetic acid;CAS.ID:116-53-0;HMDB.ID:HMDB0002176;KEGG.ID:C18319;Lab.ID:HMDB0002176;Adduct:(M-H2O-H)-;mz.error:10.54196;Database:HMDB.metabolite.data,3
M83T564,83.04597378,563.5822144,NA,3,Compound.name:Isovaleric acid;CAS.ID:503-74-2;HMDB.ID:HMDB0000718;KEGG.ID:C08262;Lab.ID:HMDB0000718;Adduct:(M-H2O-H)-;mz.error:10.51446;Database:HMDB.metabolite.data{}Compound.name:Valeric acid;CAS.ID:109-52-4;HMDB.ID:HMDB0000892;KEGG.ID:C00803;Lab.ID:HMDB0000892;Adduct:(M-H2O-H)-;mz.error:10.51446;Database:HMDB.metabolite.data{}Compound.name:Ethylmethylacetic acid;CAS.ID:116-53-0;HMDB.ID:HMDB0002176;KEGG.ID:C18319;Lab.ID:HMDB0002176;Adduct:(M-H2O-H)-;mz.error:10.51446;Database:HMDB.metabolite.data,3
M83T353,83.04605715,352.8566742,NA,3,Compound.name:Isovaleric acid;CAS.ID:503-74-2;HMDB.ID:HMDB0000718;KEGG.ID:C08262;Lab.ID:HMDB0000718;Adduct:(M-H2O-H)-;mz.error:10.30604;Database:HMDB.metabolite.data{}Compound.name:Valeric acid;CAS.ID:109-52-4;HMDB.ID:HMDB0000892;KEGG.ID:C00803;Lab.ID:HMDB0000892;Adduct:(M-H2O-H)-;mz.error:10.30604;Database:HMDB.metabolite.data{}Compound.name:Ethylmethylacetic acid;CAS.ID:116-53-0;HMDB.ID:HMDB0002176;KEGG.ID:C18319;Lab.ID:HMDB0002176;Adduct:(M-H2O-H)-;mz.error:10.30604;Database:HMDB.metabolite.data,3
M84T238,84.04036784,237.9629974,NA,3,Compound.name:Dimethylglycine;CAS.ID:1118-68-9;HMDB.ID:HMDB0000092;KEGG.ID:C01026;Lab.ID:HMDB0000092;Adduct:(M-H2O-H)-;mz.error:12.65174;Database:HMDB.metabolite.data{}Compound.name:gamma-Aminobutyric acid;CAS.ID:56-12-2;HMDB.ID:HMDB0000112;KEGG.ID:C00334;Lab.ID:HMDB0000112;Adduct:(M-H2O-H)-;mz.error:12.65174;Database:HMDB.metabolite.data{}Compound.name:L-alpha-Aminobutyric acid;CAS.ID:1492-24-6;HMDB.ID:HMDB0000452;KEGG.ID:C02356;Lab.ID:HMDB0000452;Adduct:(M-H2O-H)-;mz.error:12.65174;Database:HMDB.metabolite.data,3
M84T415,84.04036848,415.0716858,NA,3,Compound.name:Dimethylglycine;CAS.ID:1118-68-9;HMDB.ID:HMDB0000092;KEGG.ID:C01026;Lab.ID:HMDB0000092;Adduct:(M-H2O-H)-;mz.error:12.65014;Database:HMDB.metabolite.data{}Compound.name:gamma-Aminobutyric acid;CAS.ID:56-12-2;HMDB.ID:HMDB0000112;KEGG.ID:C00334;Lab.ID:HMDB0000112;Adduct:(M-H2O-H)-;mz.error:12.65014;Database:HMDB.metabolite.data{}Compound.name:L-alpha-Aminobutyric acid;CAS.ID:1492-24-6;HMDB.ID:HMDB0000452;KEGG.ID:C02356;Lab.ID:HMDB0000452;Adduct:(M-H2O-H)-;mz.error:12.65014;Database:HMDB.metabolite.data,3
M84T569,84.0403705,568.7785645,NA,3,Compound.name:Dimethylglycine;CAS.ID:1118-68-9;HMDB.ID:HMDB0000092;KEGG.ID:C01026;Lab.ID:HMDB0000092;Adduct:(M-H2O-H)-;mz.error:12.64509;Database:HMDB.metabolite.data{}Compound.name:gamma-Aminobutyric acid;CAS.ID:56-12-2;HMDB.ID:HMDB0000112;KEGG.ID:C00334;Lab.ID:HMDB0000112;Adduct:(M-H2O-H)-;mz.error:12.64509;Database:HMDB.metabolite.data{}Compound.name:L-alpha-Aminobutyric acid;CAS.ID:1492-24-6;HMDB.ID:HMDB0000452;KEGG.ID:C02356;Lab.ID:HMDB0000452;Adduct:(M-H2O-H)-;mz.error:12.64509;Database:HMDB.metabolite.data,3
M84T353,84.04847711,352.8228912,NA,3,Compound.name:3-Butyn-1-al;CAS.ID:52844-23-2;HMDB.ID:HMDB0006853;KEGG.ID:C06145;Lab.ID:HMDB0006853;Adduct:(M+NH4-2H)-;mz.error:7.405900;Database:HMDB.metabolite.data{}Compound.name:Furan;CAS.ID:110-00-9;HMDB.ID:HMDB0013785;KEGG.ID:C14275;Lab.ID:HMDB0013785;Adduct:(M+NH4-2H)-;mz.error:7.405900;Database:HMDB.metabolite.data{}Compound.name:2-Pyrrolidinone;CAS.ID:616-45-5;HMDB.ID:HMDB0002039;KEGG.ID:C11118;Lab.ID:HMDB0002039;Adduct:(M-H)-;mz.error:7.533147;Database:HMDB.metabolite.data,3
M85T901,85.02419956,900.6887207,NA,3,Compound.name:2-Hydroxybutyric acid;CAS.ID:600-15-7;HMDB.ID:HMDB0000008;KEGG.ID:C05984;Lab.ID:HMDB0000008;Adduct:(M-H2O-H)-;mz.error:13.11141;Database:HMDB.metabolite.data{}Compound.name:(R)-3-Hydroxybutyric acid;CAS.ID:625-72-9;HMDB.ID:HMDB0000011;KEGG.ID:C01089;Lab.ID:HMDB0000011;Adduct:(M-H2O-H)-;mz.error:13.11141;Database:HMDB.metabolite.data{}Compound.name:(S)-3-Hydroxyisobutyric acid;CAS.ID:2068-83-9;HMDB.ID:HMDB0000023;KEGG.ID:C06001;Lab.ID:HMDB0000023;Adduct:(M-H2O-H)-;mz.error:13.11141;Database:HMDB.metabolite.data,3
M85T604,85.02405422,604.3147583,NA,3,Compound.name:2-Hydroxybutyric acid;CAS.ID:600-15-7;HMDB.ID:HMDB0000008;KEGG.ID:C05984;Lab.ID:HMDB0000008;Adduct:(M-H2O-H)-;mz.error:13.47476;Database:HMDB.metabolite.data{}Compound.name:(R)-3-Hydroxybutyric acid;CAS.ID:625-72-9;HMDB.ID:HMDB0000011;KEGG.ID:C01089;Lab.ID:HMDB0000011;Adduct:(M-H2O-H)-;mz.error:13.47476;Database:HMDB.metabolite.data{}Compound.name:(S)-3-Hydroxyisobutyric acid;CAS.ID:2068-83-9;HMDB.ID:HMDB0000023;KEGG.ID:C06001;Lab.ID:HMDB0000023;Adduct:(M-H2O-H)-;mz.error:13.47476;Database:HMDB.metabolite.data,3
M85T726,85.02405356,725.8456421,NA,3,Compound.name:2-Hydroxybutyric acid;CAS.ID:600-15-7;HMDB.ID:HMDB0000008;KEGG.ID:C05984;Lab.ID:HMDB0000008;Adduct:(M-H2O-H)-;mz.error:13.47641;Database:HMDB.metabolite.data{}Compound.name:(R)-3-Hydroxybutyric acid;CAS.ID:625-72-9;HMDB.ID:HMDB0000011;KEGG.ID:C01089;Lab.ID:HMDB0000011;Adduct:(M-H2O-H)-;mz.error:13.47641;Database:HMDB.metabolite.data{}Compound.name:(S)-3-Hydroxyisobutyric acid;CAS.ID:2068-83-9;HMDB.ID:HMDB0000023;KEGG.ID:C06001;Lab.ID:HMDB0000023;Adduct:(M-H2O-H)-;mz.error:13.47641;Database:HMDB.metabolite.data,3
M85T503,85.02410711,503.0744476,NA,3,Compound.name:2-Hydroxybutyric acid;CAS.ID:600-15-7;HMDB.ID:HMDB0000008;KEGG.ID:C05984;Lab.ID:HMDB0000008;Adduct:(M-H2O-H)-;mz.error:13.34253;Database:HMDB.metabolite.data{}Compound.name:(R)-3-Hydroxybutyric acid;CAS.ID:625-72-9;HMDB.ID:HMDB0000011;KEGG.ID:C01089;Lab.ID:HMDB0000011;Adduct:(M-H2O-H)-;mz.error:13.34253;Database:HMDB.metabolite.data{}Compound.name:(S)-3-Hydroxyisobutyric acid;CAS.ID:2068-83-9;HMDB.ID:HMDB0000023;KEGG.ID:C06001;Lab.ID:HMDB0000023;Adduct:(M-H2O-H)-;mz.error:13.34253;Database:HMDB.metabolite.data,3
M86T127,86.02762393,127.2081757,NA,3,Compound.name:Propynoic acid;CAS.ID:471-25-0;HMDB.ID:HMDB0006804;KEGG.ID:C00804;Lab.ID:HMDB0006804;Adduct:(M+NH4-2H)-;mz.error:7.111555;Database:HMDB.metabolite.data{}Compound.name:2-Aminoacrylic acid;CAS.ID:28453-71-6;HMDB.ID:HMDB0003609;KEGG.ID:C02218;Lab.ID:HMDB0003609;Adduct:(M-H)-;mz.error:7.238802;Database:HMDB.metabolite.data{}Compound.name:3-Isoxazolidinone;CAS.ID:1192-07-0;HMDB.ID:HMDB0039426;KEGG.ID:NA;Lab.ID:HMDB0039426;Adduct:(M-H)-;mz.error:7.238802;Database:HMDB.metabolite.data,3
M86T263,86.05587475,262.6401367,NA,3,Compound.name:Diethanolamine;CAS.ID:111-42-2;HMDB.ID:HMDB0004437;KEGG.ID:C06772;Lab.ID:HMDB0004437;Adduct:(M-H2O-H)-;mz.error:13.00963;Database:HMDB.metabolite.data{}Compound.name:2-(dimethylamino)acetaldehyde;CAS.ID:NA;HMDB.ID:HMDB0142479;KEGG.ID:NA;Lab.ID:HMDB0142479;Adduct:(M-H)-;mz.error:13.09791;Database:HMDB.metabolite.data{}Compound.name:4-Aminobutyraldehyde;CAS.ID:4390-05-0;HMDB.ID:HMDB0001080;KEGG.ID:C02903;Lab.ID:HMDB0001080;Adduct:(M-H)-;mz.error:13.09791;Database:HMDB.metabolite.data,3
M87T126,87.02768244,125.7249413,NA,3,"Compound.name:3-(Methylthio)-1-propene;CAS.ID:10152-76-8;HMDB.ID:HMDB0031653;KEGG.ID:NA;Lab.ID:HMDB0031653;Adduct:(M-H)-;mz.error:0.778735;Database:HMDB.metabolite.data{}Compound.name:cis-2,3-Dimethylthiirane;CAS.ID:5954-71-2;HMDB.ID:HMDB0039807;KEGG.ID:NA;Lab.ID:HMDB0039807;Adduct:(M-H)-;mz.error:0.778735;Database:HMDB.metabolite.data{}Compound.name:(1E)-1-(methylthio)prop-1-ene;CAS.ID:NA;HMDB.ID:HMDB0059843;KEGG.ID:NA;Lab.ID:HMDB0059843;Adduct:(M-H)-;mz.error:0.778735;Database:HMDB.metabolite.data",3
M88T798,87.99781542,797.7784424,NA,1,Compound.name:(hydroxymethylidene)carbamic acid;CAS.ID:NA;HMDB.ID:HMDB0143055;KEGG.ID:NA;Lab.ID:HMDB0143055;Adduct:(M-H)-;mz.error:15.44385;Database:HMDB.metabolite.data,3
M88T341,88.03412206,341.4722595,NA,3,Compound.name:beta-Alanine;CAS.ID:107-95-9;HMDB.ID:HMDB0000056;KEGG.ID:C00099;Lab.ID:HMDB0000056;Adduct:(M-H)-;mz.error:15.64103;Database:HMDB.metabolite.data{}Compound.name:L-Alanine;CAS.ID:56-41-7;HMDB.ID:HMDB0000161;KEGG.ID:C00041;Lab.ID:HMDB0000161;Adduct:(M-H)-;mz.error:15.64103;Database:HMDB.metabolite.data{}Compound.name:Sarcosine;CAS.ID:107-97-1;HMDB.ID:HMDB0000271;KEGG.ID:C00213;Lab.ID:HMDB0000271;Adduct:(M-H)-;mz.error:15.64103;Database:HMDB.metabolite.data,3
M88T499,87.9978778,498.7562103,NA,1,Compound.name:(hydroxymethylidene)carbamic acid;CAS.ID:NA;HMDB.ID:HMDB0143055;KEGG.ID:NA;Lab.ID:HMDB0143055;Adduct:(M-H)-;mz.error:15.2879;Database:HMDB.metabolite.data,3
M89T261,89.00037426,260.9382629,NA,3,Compound.name:3-Butyn-1-al;CAS.ID:52844-23-2;HMDB.ID:HMDB0006853;KEGG.ID:C06145;Lab.ID:HMDB0006853;Adduct:(M+Na-2H)-;mz.error:1.351225;Database:HMDB.metabolite.data{}Compound.name:Furan;CAS.ID:110-00-9;HMDB.ID:HMDB0013785;KEGG.ID:C14275;Lab.ID:HMDB0013785;Adduct:(M+Na-2H)-;mz.error:1.351225;Database:HMDB.metabolite.data{}Compound.name:Quinone;CAS.ID:106-51-4;HMDB.ID:HMDB0003364;KEGG.ID:C00472;Lab.ID:HMDB0003364;Adduct:(M-H2O-H)-;mz.error:7.137780;Database:HMDB.metabolite.data,3
M89T993,88.99129032,992.8811646,NA,3,"Compound.name:Bis(methylthio)methane;CAS.ID:1618-26-4;HMDB.ID:HMDB0031317;KEGG.ID:NA;Lab.ID:HMDB0031317;Adduct:(M-H2O-H)-;mz.error:6.12171;Database:HMDB.metabolite.data{}Compound.name:1,2-Propanedithiol;CAS.ID:814-67-5;HMDB.ID:HMDB0031631;KEGG.ID:NA;Lab.ID:HMDB0031631;Adduct:(M-H2O-H)-;mz.error:6.12171;Database:HMDB.metabolite.data{}Compound.name:1,3-Propanedithiol;CAS.ID:109-80-8;HMDB.ID:HMDB0031632;KEGG.ID:NA;Lab.ID:HMDB0031632;Adduct:(M-H2O-H)-;mz.error:6.12171;Database:HMDB.metabolite.data",3
M90T268,90.00271163,268.2804871,NA,1,Compound.name:Hypotaurine;CAS.ID:300-84-5;HMDB.ID:HMDB0000965;KEGG.ID:C00519;Lab.ID:HMDB0000965;Adduct:(M-H2O-H)-;mz.error:2.156167;Database:HMDB.metabolite.data,3
M90T118,90.02046705,118.0532646,NA,2,Compound.name:Glyoxylic acid;CAS.ID:298-12-4;HMDB.ID:HMDB0000119;KEGG.ID:C00048;Lab.ID:HMDB0000119;Adduct:(M+NH4-2H)-;mz.error:1.932800;Database:HMDB.metabolite.data{}Compound.name:(hydroxymethyl)carbamic acid;CAS.ID:NA;HMDB.ID:HMDB0143414;KEGG.ID:NA;Lab.ID:HMDB0143414;Adduct:(M-H)-;mz.error:2.060063;Database:HMDB.metabolite.data,3
M91T269,90.99513816,268.621048,NA,3,"Compound.name:1,3-Butadiene;CAS.ID:106-99-0;HMDB.ID:HMDB0041792;KEGG.ID:C16450;Lab.ID:HMDB0041792;Adduct:(M+K-2H)-;mz.error:1.030080;Database:HMDB.metabolite.data{}Compound.name:Glycerol alpha-monochlorohydrin;CAS.ID:96-24-2;HMDB.ID:HMDB0031334;KEGG.ID:C18676;Lab.ID:HMDB0031334;Adduct:(M-H2O-H)-;mz.error:1.047538;Database:HMDB.metabolite.data{}Compound.name:(Chloromethyl)oxirane;CAS.ID:106-89-8;HMDB.ID:HMDB0034232;KEGG.ID:C14449;Lab.ID:HMDB0034232;Adduct:(M-H)-;mz.error:1.135823;Database:HMDB.metabolite.data",3
M91T686,90.97860211,685.9620667,NA,2,Compound.name:Propynoic acid;CAS.ID:471-25-0;HMDB.ID:HMDB0006804;KEGG.ID:C00804;Lab.ID:HMDB0006804;Adduct:(M+Na-2H)-;mz.error: 3.942995;Database:HMDB.metabolite.data{}Compound.name:Cyanosulfurous acid anion;CAS.ID:NA;HMDB.ID:HMDB0012916;KEGG.ID:NA;Lab.ID:HMDB0012916;Adduct:(M-H)-;mz.error:13.195267;Database:HMDB.metabolite.data,3
M91T953,91.01477456,953.0715942,NA,3,Compound.name:(E)-2-Butenal;CAS.ID:123-73-9;HMDB.ID:HMDB0034233;KEGG.ID:NA;Lab.ID:HMDB0034233;Adduct:(M+Na-2H)-;mz.error:4.475635;Database:HMDB.metabolite.data{}Compound.name:3-Buten-2-one;CAS.ID:78-94-4;HMDB.ID:HMDB0061873;KEGG.ID:NA;Lab.ID:HMDB0061873;Adduct:(M+Na-2H)-;mz.error:4.475635;Database:HMDB.metabolite.data{}Compound.name:Methacrolein;CAS.ID:NA;HMDB.ID:HMDB0061874;KEGG.ID:NA;Lab.ID:HMDB0061874;Adduct:(M+Na-2H)-;mz.error:4.475635;Database:HMDB.metabolite.data,3
M91T413,91.04567399,413.2449036,NA,3,Compound.name:Glycerol;CAS.ID:56-81-5;HMDB.ID:HMDB0000131;KEGG.ID:C00116;Lab.ID:HMDB0000131;Adduct:(M-H)-;mz.error:14.07467;Database:HMDB.metabolite.data{}Compound.name:Glycine;CAS.ID:56-40-6;HMDB.ID:HMDB0000123;KEGG.ID:C00037;Lab.ID:HMDB0000123;Adduct:(M+NH4-2H)-;mz.error:14.13605;Database:HMDB.metabolite.data{}Compound.name:Acetohydroxamic Acid;CAS.ID:546-88-3;HMDB.ID:HMDB0014691;KEGG.ID:C06808;Lab.ID:HMDB0014691;Adduct:(M+NH4-2H)-;mz.error:14.13605;Database:HMDB.metabolite.data,3
M91T559,90.97869734,558.5684814,NA,2,Compound.name:Propynoic acid;CAS.ID:471-25-0;HMDB.ID:HMDB0006804;KEGG.ID:C00804;Lab.ID:HMDB0006804;Adduct:(M+Na-2H)-;mz.error: 3.70492;Database:HMDB.metabolite.data{}Compound.name:Cyanosulfurous acid anion;CAS.ID:NA;HMDB.ID:HMDB0012916;KEGG.ID:NA;Lab.ID:HMDB0012916;Adduct:(M-H)-;mz.error:13.43334;Database:HMDB.metabolite.data,3
M91T299,91.01508638,299.1730652,NA,3,Compound.name:(E)-2-Butenal;CAS.ID:123-73-9;HMDB.ID:HMDB0034233;KEGG.ID:NA;Lab.ID:HMDB0034233;Adduct:(M+Na-2H)-;mz.error:3.696085;Database:HMDB.metabolite.data{}Compound.name:3-Buten-2-one;CAS.ID:78-94-4;HMDB.ID:HMDB0061873;KEGG.ID:NA;Lab.ID:HMDB0061873;Adduct:(M+Na-2H)-;mz.error:3.696085;Database:HMDB.metabolite.data{}Compound.name:Methacrolein;CAS.ID:NA;HMDB.ID:HMDB0061874;KEGG.ID:NA;Lab.ID:HMDB0061874;Adduct:(M+Na-2H)-;mz.error:3.696085;Database:HMDB.metabolite.data,3
M91T119,91.02149438,119.0814743,NA,3,Compound.name:Cibulins;CAS.ID:NA;HMDB.ID:HMDB0030299;KEGG.ID:NA;Lab.ID:HMDB0030299;Adduct:(M-H)-;mz.error:1.97797;Database:HMDB.metabolite.data{}Compound.name:2-(Methylthio)ethanol;CAS.ID:5271-38-5;HMDB.ID:HMDB0032425;KEGG.ID:NA;Lab.ID:HMDB0032425;Adduct:(M-H)-;mz.error:1.97797;Database:HMDB.metabolite.data{}Compound.name:Pyruvaldehyde;CAS.ID:78-98-8;HMDB.ID:HMDB0001167;KEGG.ID:C00546;Lab.ID:HMDB0001167;Adduct:(M+F)-;mz.error:3.66252;Database:HMDB.metabolite.data,3
